Id,preco
395,361000.0
396,590000.0
397,280600.0
398,1780000.0
399,263200.0
400,858000.0
401,2390000.0
402,900000.0
403,653000.0
404,625600.0
405,547400.0
406,463400.0
407,378400.0
408,300400.0
409,910000.0
410,309600.0
411,423000.0
412,1062000.0
413,479600.0
414,345000.0
415,652000.0
416,399800.0
417,613000.0
418,220200.0
419,221600.0
420,1108000.0
421,1148000.0
422,392388.8
423,598000.0
424,421000.0
425,1062000.0
426,516000.0
427,337000.0
428,295600.0
429,366988.0
430,906000.0
431,310800.0
432,449600.0
433,854000.0
434,314000.0
435,851000.0
436,517000.0
437,1148926.0
438,1133000.0
439,1228000.0
440,598000.0
441,398000.0
442,419000.0
443,431000.0
444,227000.0
445,544000.0
446,624000.0
447,393400.0
448,1190000.0
449,358000.0
450,423200.0
451,1157800.0
452,1968000.0
453,626000.0
454,666000.0
455,965330.0
456,420000.0
457,569660.0
458,381000.0
459,691000.0
460,418000.0
461,1135000.0
462,259800.0
463,304000.0
464,402000.0
465,356756.426
466,1866000.0
467,649600.0
468,892000.0
