Id,preco
1165,820000.0
1166,699000.0
1167,750000.0
1168,490000.0
1169,650000.0
1170,2750000.0
1171,1400000.0
1172,590000.0
1173,650000.0
1174,680000.0
1175,348000.0
1176,270000.0
1177,880000.0
1178,765000.0
1179,1450000.0
1180,660000.0
1181,850000.0
1182,260000.0
1183,180000.0
1184,560000.0
1185,820000.0
1186,270000.0
1187,290000.0
1188,1100000.0
1189,160000.0
1190,1350000.0
1191,300000.0
1192,290000.0
1193,1200000.0
1194,600000.0
1195,241000.0
1196,285000.0
1197,380000.0
1198,300000.0
1199,400000.0
1200,500000.0
1201,680000.0
1202,776000.0
1203,180000.0
1204,295000.0
1205,260000.0
1206,470000.0
1207,273000.0
1208,700000.0
1209,750000.0
1210,330000.0
1211,1750000.0
1212,300000.0
1213,850000.0
1214,975000.0
1215,249000.0
1216,380000.0
1217,970000.0
1218,410000.0
1219,420000.0
1220,550000.0
1221,405000.0
1222,200000.0
1223,380000.0
1224,890000.0
1225,570000.0
1226,330000.0
1227,350000.0
1228,720000.0
1229,849000.0
1230,310000.0
1231,980000.0
1232,260000.0
1233,570000.0
1234,545000.0
1235,1000000.0
1236,330000.0
1237,3800000.0
1238,245000.0
1239,774800.0
1240,195000.0
1241,550000.0
1242,375000.0
1243,295000.0
1244,320000.0
1245,371274.0
1246,800000.0
1247,2650000.0
1248,220000.0
1249,340000.0
1250,320000.0
1251,791574.0
1252,1289925.0
1253,495000.0
1254,447000.0
1255,1250000.0
1256,630000000.0
1257,435395.0
1258,720000.0
1259,690000.0
1260,618000.0
1261,390000.0
1262,180000.0
1263,860000.0
1264,370000.0
1265,1400000.0
1266,350000.0
1267,470000.0
1268,410000.0
1269,400000.0
1270,870000.0
1271,1100000.0
1272,550000.0
1273,1200000.0
1274,480000.0
1275,280000.0
1276,600000.0
1277,445000.0
1278,775000.0
1279,2800000.0
1280,215000.0
1281,386910.0
1282,1550000.0
1283,1800000.0
1284,560000.0
1285,1000000.0
1286,340000.0
1287,350000.0
1288,398000.0
1289,278000.0
1290,1750000.0
1291,590000.0
1292,450000.0
1293,570000.0
1294,1000000.0
1295,400000.0
1296,1150000.0
1297,330000.0
1298,250000.0
1299,520000.0
1300,1500000.0
1301,330000.0
1302,694500.0
1303,480000.0
1304,650000.0
1305,1450000.0
1306,800000.0
1307,550000.0
1308,1500000.0
1309,780000.0
1310,350000.0
1311,510000.0
1312,310000.0
1313,850000.0
1314,355000.0
1315,1200000.0
1316,1150000.0
1317,500000.0
1318,350000.0
1319,500000.0
1320,640000.0
1321,650000.0
1322,1500000.0
1323,830000.0
1324,570000.0
1325,315000.0
1326,700000.0
1327,590000.0
1328,190000.0
1329,210000.0
1330,630000.0
1331,326000.0
1332,2600000.0
1333,520000.0
1334,700000.0
1335,900000.0
1336,670000.0
1337,460000.0
1338,434000.0
1339,610000.0
1340,185000.0
1341,797000.0
1342,635000.0
1343,1800000.0
1344,1350000.0
1345,1050000.0
1346,2500000.0
1347,559000.0
1348,1300000.0
1349,450000.0
1350,352000.0
1351,450000.0
1352,546000.0
1353,1100000.0
1354,300000.0
1355,650000.0
1356,410000.0
1357,590000.0
1358,320000.0
1359,380000.0
1360,519000.0
1361,570000.0
1362,530000.0
1363,510000.0
1364,980000.0
1365,1228000.0
1366,1200000.0
1367,930000.0
1368,439000.0
1369,348285.0
1370,450000.0
1371,162645.0
1372,790000.0
1373,360000.0
1374,340000.0
1375,900000.0
1376,470000.0
1377,490000.0
1378,300000.0
1379,260000.0
1380,340000.0
1381,300000.0
1382,1300000.0
1383,300000.0
1384,720000.0
1385,540000.0
1386,950000.0
1387,545000.0
1388,695000.0
1389,260000.0
1390,3200000.0
1391,900000.0
1392,267000.0
1393,348000.0
1394,350000.0
1395,1300000.0
1396,190000.0
1397,890000.0
1398,350000.0
1399,770000.0
1400,900000.0
1401,370000.0
1402,416000.0
1403,860000.0
1404,360000.0
1405,2250000.0
1406,455000.0
1407,496000.0
1408,490000.0
1409,1100000.0
1410,1150000.0
1411,350000.0
1412,1220630.0
1413,1239000.0
1414,1900000.0
1415,680000.0
1416,435000.0
1417,1150000.0
1418,540000.0
1419,300000.0
1420,700000.0
1421,3000000.0
1422,1350000.0
1423,650000.0
1424,170000.0
1425,390000.0
1426,320000.0
1427,720000.0
1428,750000.0
1429,790000.0
1430,640000.0
1431,415000.0
1432,380000.0
1433,650000.0
1434,240000.0
1435,390000.0
1436,550000.0
1437,780000.0
1438,2500000.0
1439,3328151.0
1440,912000.0
1441,520000.0
1442,980000.0
1443,420000.0
1444,1750000.0
1445,375000.0
1446,515000.0
1447,360000.0
1448,1050000.0
1449,1250000.0
1450,260000.0
1451,1200000.0
1452,400000.0
1453,1750000.0
1454,350000.0
1455,320000.0
1456,300000.0
1457,350000.0
1458,650000.0
1459,386000.0
1460,250000.0
1461,430000.0
1462,1200000.0
1463,630000.0
1464,465000.0
1465,520000.0
1466,497000.0
1467,1000000.0
1468,1100000.0
1469,345000.0
1470,850000.0
1471,371000.0
1472,550000.0
1473,570000.0
1474,573032.0
1475,2000000.0
1476,900000.0
1477,190000.0
1478,350000.0
1479,380000.0
1480,319604.0
1481,364350.0
1482,240000.0
1483,530000.0
1484,660000.0
1485,600000.0
1486,497000.0
1487,417000.0
1488,375000.0
1489,690000.0
1490,1400000.0
1491,868000.0
1492,267000.0
1493,1090000.0
1494,790000.0
1495,273000.0
1496,750000.0
1497,680000.0
1498,480000.0
1499,246000.0
1500,250000.0
1501,530000.0
1502,810000.0
1503,1190000.0
1504,1850000.0
1505,630000.0
1506,440000.0
1507,320000.0
1508,1300000.0
1509,550000.0
1510,1500000.0
1511,384000.0
1512,1600000.0
1513,700000.0
1514,990000.0
1515,749990.0
1516,560000.0
1517,450000.0
1518,625000.0
1519,340000.0
1520,140000.0
1521,260000.0
1522,546300.0
1523,550000.0
1524,500000.0
1525,260000.0
1526,215000.0
1527,550000.0
1528,270000.0
1529,1350000.0
1530,550000.0
1531,1600000.0
1532,2500000.0
1533,900000.0
1534,330000.0
1535,325000.0
1536,494000.0
1537,5500000.0
1538,340000.0
1539,500000.0
1540,580000.0
1541,750000.0
1542,475000.0
1543,550000.0
1544,260000.0
1545,525000.0
1546,395000.0
1547,990000.0
1548,350000.0
1549,900000.0
1550,540000.0
1551,510000.0
1552,155000.0
1553,3451000.0
1554,1300000.0
1555,2500000.0
1556,270000.0
1557,595000.0
1558,645000.0
1559,380000.0
1560,400000.0
1561,400000.0
1562,495000.0
1563,447000.0
1564,480000.0
1565,350000.0
1566,255000.0
1567,235000.0
1568,545000.0
1569,330000.0
1570,210000.0
1571,310000.0
1572,650000.0
1573,550000.0
1574,680000.0
1575,800000.0
1576,370000.0
1577,450000.0
1578,270000.0
1579,520000.0
1580,353500.0
1581,470000.0
1582,2350000.0
1583,416000.0
1584,565000.0
1585,200000.0
1586,330000.0
1587,550000.0
1588,1200000.0
1589,780000.0
1590,290000.0
1591,1200000.0
1592,390000.0
1593,345000.0
1594,350000.0
1595,215000.0
1596,500000.0
1597,780000.0
1598,1100000.0
1599,1300000.0
1600,386000.0
1601,1800000.0
1602,573032.0
1603,334000.0
1604,1250000.0
1605,199000.0
1606,380000.0
1607,640000.0
1608,695000.0
1609,570000.0
1610,645000.0
1611,620000.0
1612,550000.0
1613,300000.0
1614,457000.0
1615,350000.0
1616,515000.0
1617,3300000.0
1618,665000.0
1619,1100000.0
1620,310000.0
1621,520000.0
1622,1600000.0
1623,460000.0
1624,1000000.0
1625,645000.0
1626,315000.0
1627,890000.0
1628,280000.0
1629,575000.0
1630,480000.0
1631,1650000.0
1632,370000.0
1633,700000.0
1634,445000.0
1635,1600000.0
1636,650000.0
1637,345000.0
1638,1900000.0
1639,1141000.0
1640,890000.0
1641,460000.0
1642,550000.0
1643,1800000.0
1644,1180000.0
1645,2000000.0
1646,1000000.0
1647,770000.0
1648,450000.0
1649,870000.0
1650,365000.0
1651,750000.0
1652,1350000.0
1653,760000.0
1654,370000.0
1655,1350000.0
1656,550000.0
1657,1950000.0
1658,420000.0
1659,1650000.0
1660,360000.0
1661,497000.0
1662,205000.0
1663,1100000.0
1664,5500000.0
1665,445000.0
1666,440000.0
1667,480000.0
1668,550000.0
1669,420000.0
1670,630000.0
1671,315000.0
1672,1400000.0
1673,350000.0
1674,350000.0
1675,1500000.0
1676,706000.0
1677,330000.0
1678,265000.0
1679,390000.0
1680,395000.0
1681,319604.0
1682,430000.0
1683,480000.0
1684,250000.0
1685,1200000.0
1686,600000.0
1687,360000.0
1688,410000.0
1689,470000.0
1690,1000000.0
1691,1000000.0
1692,390000.0
1693,310000.0
1694,980000.0
1695,400000.0
1696,498888.0
1697,319604.0
1698,270000.0
1699,500000.0
1700,371000.0
1701,220000.0
1702,860000.0
1703,690000.0
1704,660000.0
1705,820000.0
1706,730000.0
1707,650000.0
1708,580000.0
1709,350000.0
1710,1500000.0
1711,399000.0
1712,330000.0
1713,180000.0
1714,390000.0
1715,250000.0
1716,190000.0
1717,490000.0
1718,567000.0
1719,340000.0
1720,335000.0
1721,360000.0
1722,1003680.0
1723,315000.0
1724,550000.0
1725,956000.0
1726,450000.0
1727,985000.0
1728,940000.0
1729,2090000.0
1730,350000.0
1731,650000.0
1732,570000.0
1733,1200000.0
1734,410000.0
1735,1500000.0
1736,540000.0
1737,550000.0
1738,380000.0
1739,600000.0
1740,340000.0
1741,745000.0
1742,1440000.0
1743,1150000.0
1744,230000.0
1745,492562.0
1746,415000.0
1747,680000.0
1748,420000.0
1749,1300000.0
1750,650000.0
1751,498888.0
1752,220000.0
1753,450000.0
1754,280000.0
1755,457000.0
1756,158000.0
1757,295000.0
1758,319000.0
1759,1300000.0
1760,1200000.0
1761,920000.0
1762,1050000.0
1763,320000.0
1764,1900000.0
1765,1700000.0
1766,580000.0
1767,470000.0
1768,660000.0
1769,2100000.0
1770,1900000.0
1771,520000.0
1772,650000.0
1773,330000.0
1774,392790.0
1775,350000.0
1776,600000.0
1777,510000.0
1778,1100000.0
1779,900000.0
1780,195000.0
1781,399000.0
1782,380000.0
1783,450000.0
1784,497000.0
1785,540000.0
1786,670000.0
1787,610000.0
1788,340000.0
1789,4500000.0
1790,1349000.0
1791,680000.0
1792,798000.0
1793,350000.0
1794,450000.0
1795,382000.0
1796,3000000.0
1797,2995000.0
1798,460000.0
1799,371274.0
1800,245000.0
1801,580000.0
1802,618000.0
1803,890000.0
1804,1450000.0
1805,320000.0
1806,750000.0
1807,620000.0
1808,706000.0
1809,1650000.0
1810,278000.0
1811,420000.0
1812,415000.0
1813,820000.0
1814,530000.0
1815,390000.0
1816,260000.0
1817,480000.0
1818,680000.0
1819,650000.0
1820,360000.0
1821,290000.0
1822,455000.0
1823,390000.0
1824,1289924.0
1825,690000.0
1826,220000.0
